"Spanner (database): Bibliography
Corbett, James C; Dean, Jeffrey; Epstein, Michael; Fikes, Andrew; Frost, Christopher; Furman, JJ; Ghemawat, Sanjay; Gubarev, Andrey; Heiser, Christopher; Hochschild, Peter; Hsieh, Wilson; Kanthak, Sebastian; Kogan, Eugene; Li, Hongyi; Lloyd, Alexander; Melnik, Sergey; Mwaura, David; Nagle, David; Quinlan, Sean; Rao, Rajesh; Rolig, Lindsay; Saito, Yasushi; Szymaniak, Michal; Taylor, Christopher; Wang, Ruth; Woodford, Dale, 'Spanner: Google's Globally-Distributed Database' (PDF), Proceedings of OSDI 2012, Google, retrieved 18 September 2012.
Date, Christopher ‘Chris’ J (2004), '6. Relations, Part II. The Relational Model', An Introduction to Database Systems (8th ed.), Addison Wesley, ISBN 978-0-32119784-9.
Shute, Jeffrey ‘Jeff’; Oancea, Mircea; Ellner, Stephan; Handy, Benjamin ‘Ben’; Rollins, Eric; Samwel, Bart; Vingralek, Radek; Whipkey, Chad; Chen, Xin; Jegerlehner, Beat; Littlefield, Kyle; Tong, Phoenix (2012), 'F1 — the Fault-Tolerant Distributed RDBMS Supporting Google's Ad Business', Research (presentation), SIGMOD: Google.
Shute, Jeffrey ‘Jeff’; Oancea, Mircea; Ellner, Stephan; Handy, Benjamin ‘Ben’; Rollins, Eric; Samwel, Bart; Vingralek, Radek; Whipkey, Chad; Rae, Ian; Apte, Himani; Littlefield, Kyle; Cieslewicz, John (2013), 'F1: A Distributed SQL Database That Scales', Research (presentation), International Conference on Very Large Data Bases: Google.
","Spanner (database) is related to the following Bibliography: Dean, Jeffrey, An Introduction to Database Systems, Research, Research.",MN
"Rapunzel: Film media
The Story of Rapunzel (1951), a stop-motion animated short directed by Ray Harryhausen.
A live action version was filmed for television as part of Shelley Duvall's series Faerie Tale Theatre, airing on Showtime. It aired on 5 February 1983. In it, the main character, Rapunzel is taken from her parents by an evil witch, and is brought up in an isolated tower that can only be accessed by climbing her unnaturally long hair. Jeff Bridges played the prince and Rapunzel's father, Shelley Duvall played Rapunzel and her mother, Gena Rowlands played the witch, and Roddy McDowall narrated.
A 1988 German film adaption, Rapunzel oder Der Zauber der Tränen [de] (meaning 'Rapunzel or the Magic of Tears'), combines the story with the lesser-known Grimm fairy tale Maid Maleen. After escaping the tower, Rapunzel finds work as a kitchen maid in the prince's court, where she must contend with an evil princess who aims to marry him.
A 1990 straight-to-video animated film adaption by Hanna-Barbera and Hallmark Cards, simply titled Rapunzel featured Olivia Newton-John narrating the story. The major difference between it and the Grimm fairy tale is that instead of making the prince blind, the evil witch transforms him into a bird, possibly a reference to The Blue Bird, a French variant of the story.
Into the Woods is a musical combining elements from several classic fairy tales, in which Rapunzel is one of the main characters; it was also filmed for television in 1991 by American Playhouse. The story depicts Rapunzel as the adoptive daughter of the Witch that the Baker (Rapunzel's older brother, unbeknownst to him) is getting some items from who is later rescued by a prince. In the second half of the play, Rapunzel is killed by the Giant's Wife. The Witch then grieves for her and sings, 'Witch’s Lament.'
A film adaptation by The Walt Disney Company was released late in 2014 where Rapunzel is portrayed by Mackenzie Mauzy. The difference from the play is that Rapunzel is not killed by the Giant's Wife. Instead, she rides off into the woods with her prince in order to distance herself from the Witch who raised her.
In Barbie as Rapunzel (2002), Rapunzel was raised by the evil witch Gothel (voiced by Anjelica Huston) and she acted as a servant for her. She uses a magic paintbrush to get out of captivity, but Gothel locks her away in a tower.
In Shrek the Third (2007), Rapunzel (voiced by Maya Rudolph) was friends with Princess Fiona. She is shown to be the true love of the evil Prince Charming and helps to fool Princess Fiona and her group when they try to escape from Prince Charming's wrath.
Walt Disney Animation Studios' Tangled (2010), which is a loose retelling and a computer-animated musical feature film. Princess Rapunzel (voiced by Mandy Moore) is more assertive in character, and was born a princess. Her long blonde hair has magical healing and restoration powers. A woman named Mother Gothel (voiced by Donna Murphy) kidnaps Rapunzel for her magical hair which would help maintain her youth. Rather than a prince, Rapunzel encounters an elusive thief named Flynn Rider/Eugene Fitzherbert (voiced by Zachary Levi). Rapunzel also features in Disney's Tangled short sequel, Tangled Ever After. There is also a series based on the events after the movie and before the short named Tangled The Series/ Rapunzel's Tangled Adventure and a movie which leads to the series called Tangled: Before Ever After.
Walt Disney Pictures hired Ashleigh Powell to write the script for a live action Rapunzel movie. It is unknown if the film will be a remake of Tangled, a whole new adaptation, or a combination of both.
","Rapunzel is related to the following Film: The Story of Rapunzel, Shelley Duvall, Rapunzel oder Der Zauber der Tränen [de], straight-to-video, Into the Woods, film adaptation, Barbie as Rapunzel, Shrek the Third, Walt Disney Animation Studios, Walt Disney Pictures.",MS
"Wadesville, Virginia: Wadesville station postmasters
John H.P. Stone                 08-13-1850
Daniel Wade                     12-18-1858
Samuel L. Pidgeon           06-12-1865
Samuel J. Swimley           01-04-1875
Bettie A. Wade                  04-07-1879
Henry R. W. Kont              11-30-1888
Wiliam C. Alther                08-03-1889
Samuel L. Pidgeon           05-21-1897
Lewis Pidgeon                  03-19-1900
William R. Elyett (Acting)  02-28-1940
Elwood R. Elyett               04-02-1940
","Wadesville, Virginia is related to the following Wadesville: John H.P. Stone, Wade, Samuel L. Pidgeon           , Samuel J. Swimley           , Wade, Henry R. W. Kont, Wiliam C. Alther                , Samuel L. Pidgeon           , Lewis, William R. Elyett, Elwood.",MN
"Carlyle Ferren MacIntyre: Selected works
Faust, Part I, 1941
Cafés and Cathedrals, 1939
The Black Bull: Poems, 1942
Tiger of Time,: And other poems by Robert Payne and C. F. MacIntyre 1965
MacIntyre: poems 1975
October Songs 1982
French Symbolist Poetry, 50th Anniversary Edition, 2007
","Carlyle Ferren MacIntyre is related to the following Selected: Faust, Cafés and Cathedrals, The Black Bull: Poems, Tiger of Time, MacIntyre: poems, October Songs, French Symbolist Poetry.",MS
"Blue Hearts no Video + Maboroshi no Video Fukkokuban: Blue Hearts no Video - Video Clip 1987-1989
Opening ('Hito ni Yasashiku' and a slideshow)
'Train-Train'
'Love Letter'
'Kiss Shite Hoshii' (anime version)
'Aozora' (live version recorded on June 10, 1989)
Ending ('Linda Linda')
","Blue Hearts no Video + Maboroshi no Video Fukkokuban is related to the following Blue: Hito ni Yasashiku, Train-Train, Love Letter, Kiss Shite Hoshii, Aozora, Linda Linda.",MS
"Blue Hearts no Video + Maboroshi no Video Fukkokuban: The Blue Hearts
Opening
'Bakudan ga Okkochiru Toki'
'No No No'
'Linda Linda'
Ending
","Blue Hearts no Video + Maboroshi no Video Fukkokuban is related to the following The: ga, Linda.",BS
"Zafarnamah Ranjit Singh: Sources
Zafarnama e Ranjeet Singh - Divan Amarnath (Farsi)
",Zafarnamah Ranjit Singh is related to the following Sources: Zafarnama.,BS
"Hathyar (2002 film): Cast
Sanjay Dutt... Rohit Shivalikar aka Boxer Bhai / Raghunath “Raghu” Namdev Shivalikar (Rohit’s Father) (Double role)
Shilpa Shetty... Gauri R. Shivalkar
Deepak Tijori... DCP Kishore Kadam
Sharad Kapoor... Pakya
Shakti Kapoor... Hasan
Sachin Khedekar... Munna / Narrator
Gulshan Grover... Digamber Patil
Shivaji Satham... Namdev (Rohit's grandfather)
Reema Lagoo... Shanta (Rohit's grandma)
Namrata Shirodkar... Sonu R. Shivalkar (Rohit's mother)
Pramod Muthu... Police inspector
Inder Kumar... Amar Rane
Harsh Chhaya... Gautam Naik (Gauri's first husband)
Resham Tipnis... Jyoti Deshmukh (Gauri's friend)
Sanjay Batra... Police Inspector Shekhar Deshmukh, Jyoti's Husband
Anup Soni... Fracture Nagya
Pankaj Berry... Fracture Nagya's brother
Sanjay Narvekar... Dedh Footiya (cameo)
Viju Khote....Chaudhary
Ashima Bhalla... as an item number
","Hathyar (2002 film) is related to the following Cast: Sanjay Dutt, Shilpa Shetty, Deepak Tijori, Sharad Kapoor, Shakti Kapoor, Sachin Khedekar, Gulshan Grover, Shivaji Satham, Reema Lagoo, Namrata Shirodkar, Pramod Muthu, Inder Kumar, Harsh Chhaya, Resham Tipnis, Sanjay Batra, Anup Soni, Pankaj Berry, Sanjay Narvekar, Viju Khote, Ashima Bhalla.",GS
"Acid-free paper: Archival paper
Conservation-grade—acid-free, buffered paper made from wood-based pulp.
Archival-grade (also Museum-grade)—cotton rag paper made from cotton pulp.
","Acid-free paper is related to the following Archival: Conservation-grade, Archival-grade.",GN
"J. R. Jayewardene Centre: Board of Governors
Ranil Wickremesinghe (current President of Sri Lanka)
Mahinda Yapa Abeywardena  (current Speaker of Parliament)
Chandrika Kumaratunga (former President of Sri Lanka)
Maithripala Sirisena (former President of Sri Lanka)
","J. R. Jayewardene Centre is related to the following Board: Ranil Wickremesinghe, Mahinda Yapa Abeywardena, Chandrika Kumaratunga, Maithripala Sirisena.",GS
"Notis Sfakianakis: Discography
Proti Fora (1991) 
Eisai Ena Pistoli (1992)  (Gold)
Me To N Kai Me To S (1993)  (Platinum)
Notioanatolitika Tou Kosmou (1994)  (2× Platinum)
5o Vima (1996)  (4× Platinum)
I Notes Einai 7psyhes (1998)  (5× Platinum)
Polihroma Kai Entona (2000)  (2× Platinum)
As Milisoun Ta Tragoudia (2002)  (Platinum)
Me Agapi O,ti Kaneis (2004)  (Platinum)
Ana Gennisis (2005)  (Platinum)
Mnimes (2007)  (Platinum)
21+4 Matomena Dakrya (2011)  (4× Platinum)
16 Avtotelis Istories (2013)  (5× Platinum)
Mazi (2014)  (7× Platinum)
Otan epikoinonoume (2016)  (2× Platinum)
...ki o Eros theos einai... (2018)  (3× Platinum)
","Notis Sfakianakis is related to the following Discography: Proti Fora, Eisai Ena Pistoli, Me To N Kai Me To S, Notioanatolitika Tou Kosmou, 5o Vima, I Notes Einai 7psyhes, Polihroma Kai Entona, As Milisoun Ta Tragoudia, Me Agapi O,ti Kaneis, Ana Gennisis, Mnimes, 21+4 Matomena Dakrya, 16 Avtotelis Istories, Mazi, Otan epikoinonoume, ...ki o Eros theos einai....",GS
"Notis Sfakianakis: Discography
Ta Zeïbekika Tou Noti Stis 9/8 (2002) 
32 Megales Epitihies (2002) 
Notis: Deka Me Tono (2003)  (Gold)
Evaisthites Notes (2004) 
I Oraioteres Balantes (2005) 
14 Megala Tragoudia (2007) 
The Collection: The EMI Years (2007)
Opa Opa...Ta Horeftika (2010) 
25 Hronia (2010) 
","Notis Sfakianakis is related to the following Discography: Ta Zeïbekika Tou Noti Stis 9/8, 32 Megales Epitihies, Notis: Deka Me Tono, Evaisthites Notes, I Oraioteres Balantes, 14 Megala Tragoudia, The Collection: The EMI Years, Opa Opa...Ta Horeftika, 25 Hronia.",GS
"Notis Sfakianakis: Discography
'Hits on DVD: Notis Sfakianakis — 1992–2001 (2004)
Ta Horeftika Tou Noti (2005) 
","Notis Sfakianakis is related to the following Discography: Hits on DVD: Notis Sfakianakis — 1992–2001, Ta Horeftika Tou Noti.",GS
"Yemaali: Cast
Samuthirakani as Aravindh/Pandiyan
Sam Jones as Mali
Athulya Ravi as Ritu
Roshni Prakash as Divya
Bala Saravanan as Rathakrishnan
Singampuli as Selvaraj
","Yemaali is related to the following Cast: Samuthirakani, Sam Jones, Athulya Ravi, Roshni Prakash, Bala Saravanan, Singampuli.",GS
"Aegus chelifer: Subspecies
Aegus chelifer chelifer 
Aegus chelifer crassodontus 
Aegus chelifer kandiensis 
Aegus chelifer nitidus 
Aegus chelifer roepstorffi 
Aegus chelifer tonkinensis 
","Aegus chelifer is related to the following Subspecies: Aegus chelifer chelifer, Aegus chelifer crassodontus, Aegus chelifer kandiensis, Aegus chelifer nitidus, Aegus chelifer roepstorffi, Aegus chelifer tonkinensis.",GS
"Spiral artery: Spiral artery
Loss of smooth muscle & elastic lamina from the vessel wall.
5-10 fold dilation at the mouth of the vessel.
","Spiral artery is related to the following Spiral: elastic lamina, 5.",BS
"The Night Ship: Cast
Mary Carr as Martha Randall
Tom Santschi as Captain Jed Hobbs
Robert Gordon as Bob Randall
Margaret Fielding as Elizabeth Hobbs
Charles Sellon as Jimson Weed
Willis Marks as David Brooks
Charles W. Mack as Eli Stubbs
Mary McLain as Jamet Hobbs
L.J. O'Connor as Cassidy
Julian Rivero as 	Pedro Lopez
","The Night Ship is related to the following Cast: Mary Carr, Tom Santschi, Robert Gordon, Margaret Fielding, Charles Sellon, Willis Marks, Charles W. Mack, Mary McLain, L.J. O'Connor, Julian Rivero.",GS
"The Night Ship: Bibliography
Connelly, Robert B. The Silents: Silent Feature Films, 1910-36, Volume 40, Issue 2. December Press, 1998.
Munden, Kenneth White. The American Film Institute Catalog of Motion Pictures Produced in the United States, Part 1. University of California Press, 1997.
","The Night Ship is related to the following Bibliography: The Silents: Silent Feature Films, 1910-36, Volume 40, Issue 2, The American Film Institute Catalog of Motion Pictures Produced in the United States, Part 1.",GS
"Middle of Nowhere (2012 film): Cast
Emayatzy Corinealdi as Ruby
David Oyelowo as Brian
Omari Hardwick as Derek
Lorraine Toussaint as Ruth
Edwina Findley as Rosie
Sharon Lawrence as Fraine
","Middle of Nowhere (2012 film) is related to the following Cast: Emayatzy Corinealdi, David Oyelowo, Omari Hardwick, Lorraine Toussaint, Edwina Findley, Sharon Lawrence.",GS
"The Lesser Evil: Political Ethics in an Age of Terror: Sources
De Wijze, Stephen A., Goodwin, Tom L., Bellamy on Dirty Hands and Lesser Evils: A Response, British Journal of Politics & International Relations; Aug2009, Vol. 11 Issue 3, p529-540, 12p ISSN 1369-1481
Slater, JM The lesser evil: Political ethics in an age of terror POLITICAL SCIENCE QUARTERLY; WIN, 2004, 119 4, p684-p686,  3p ISSN 0032-3195
Lewis, Anthony, Bush and the Lesser Evil. NEW YORK REVIEW OF BOOKS; May 27, 2004, 51 9
Johnson, James Turner The lesser evil: political ethics in the age of terror First Things no 151 Mr 2005, p 44-47 ISSN 1047-5141
Segev, R The lesser evil: political ethics in the age of terror ETHICS; JUL, 2005, 115 4, p821-p824, 4p. ISSN 0014-1704
Brodeur, JP The lesser evil: political ethics in the age of terror THEORETICAL CRIMINOLOGY; MAY, 2005, 9 2, p227-p230, 4p ISSN 1362-4806
Minow, M  The lesser evil: Political ethics in an age of terror. HARVARD LAW REVIEW; MAY, 2005, 118 7, p2134-p2169, 36p. ISSN 0017-811X
","The Lesser Evil: Political Ethics in an Age of Terror is related to the following Sources: ISSN, ISSN, Lewis, Anthony, ISSN, ISSN, ISSN, ISSN.",BS
"My Official Wife (1914 film): Film cast
Helen Marie by Clara Kimball Young
Arthur Bainbridge Lenox by Harry T. Morey
Laura, his wife by Rose E. Tapley
Marguerite, their daughter by Mary Anderson
Basile Weletsky, her husband by Arthur Cosine
Baron Friederich, Chief of the Russian Secret Police by L. Rogers Lytton
Eugenie, his spy by Eulalie Jensen
Constantine Weletsky by Charles Wellesley
Olga, his wife by Louise Beaudet
Sacha, their nephew by Earle Williams
Sophie, their child by Helen Connelly
","My Official Wife (1914 film) is related to the following Film: Clara Kimball Young, Harry T. Morey, Rose E. Tapley, Mary Anderson, Arthur, L. Rogers Lytton, Eulalie Jensen, Charles Wellesley, Louise Beaudet, Earle Williams, Sophie.",MS
"Love at the Bottom of the Sea: Personnel
Stephin Merritt – lead vocals on tracks 2, 4, 6, 7, 8, 10, 13 and 15, keyboards, synthesizers, guitar
Claudia Gonson – backing vocals, piano, percussion, tambourine
Sam Davol – cello, flute
John Woo – guitar, banjo
Shirley Simms – lead vocals on tracks 1, 3, 5, 8, 9, 11, 12, and 14,  autoharp
","Love at the Bottom of the Sea is related to the following Personnel: Stephin Merritt, Claudia Gonson, Sam Davol, John Woo, Shirley Simms.",GS
"Love at the Bottom of the Sea: Personnel
Pinky Weitzman – violin, viola, Stroh violin, musical saw
Daniel Handler – accordion, organ
Johnny Blood – tuba, flugelhorn, alto horn
Randy Walker – vocals
","Love at the Bottom of the Sea is related to the following Personnel: violin, Daniel Handler, tuba, Randy Walker.",MS
"Grielum: Description
The leaves are more or less furry, and may be canescent or tomentose. They are lobed at least, but more typically are decompound. The stipules are obsolete, being barely evident if present at all.
The flowers are conspicuous and are borne on singly on pedicels in leaf axils. They are generally vivid lemon-yellow in colour, but with a white centre in some species. The calyx has five sepals, forming a shallow cup. The corolla has five petals, usually imbricate and thereby forming a shallow bowl, though this is less evident if the petals happen to be narrow, as sometimes occurs on a particular plant. The petals are inserted into the throat of the calyx cup. There are ten stamens, more or less set in two whorls of five, inserted between the base of the gynoecium and the petals. The carpels typically are five in number, but may vary from about 3 to 10. They are connate and remain so in the fruit, which forms a synaptospermic diaspore that may act as a trample burr, being spread by sticking to animals' feet. The styles are terete and the stigmas capitate.
The taproot of local species is well developed as a storage organ and is an important source of food and moisture for some animals such as duiker, so much so that one of its common names is 'duikerwortel', Afrikaans for 'duiker root'; duikers are notorious for digging up the root from sandy soils. It also was an important food plant for local hunter-gatherers. It is thick and so mucilaginous that it also is known by variations on the name 'Pietsnot', meaning 'snotty Pete'. The taproot of for example Grielum humifusum and Grielum grandiflorum are relished even by some campers when roasted on a campfire.
","Grielum is related to the following Description: canescent, pedicels, duiker.",BN
"Grielum: Species
Grielum cuneifolium 
Grielum grandiflorum 
Grielum humifusum 
Grielum sinuatum 
","Grielum is related to the following Species: Grielum cuneifolium, Grielum grandiflorum, Grielum humifusum, Grielum sinuatum.",GS
"Randomness: In science
Algorithmic probability
Chaos theory
Cryptography
Game theory
Information theory
Pattern recognition
Percolation theory
Probability theory
Quantum mechanics
Random walk
Statistical mechanics
Statistics
","Randomness is related to the following In: Algorithmic probability, Chaos theory, Cryptography, Game theory, Information theory, Pattern recognition, Percolation theory, Probability theory, Quantum mechanics, Random walk, Statistical mechanics, Statistics.",GN
"Randomness: Generation
Randomness coming from the environment (for example, Brownian motion, but also hardware random number generators).
Randomness coming from the initial conditions. This aspect is studied by chaos theory, and is observed in systems whose behavior is very sensitive to small variations in initial conditions (such as pachinko machines and dice).
Randomness intrinsically generated by the system. This is also called pseudorandomness, and is the kind used in pseudo-random number generators. There are many algorithms (based on arithmetics or cellular automaton) for generating pseudorandom numbers. The behavior of the system can be determined by knowing the seed state and the algorithm used. These methods are often quicker than getting 'true' randomness from the environment.
","Randomness is related to the following Generation: Randomness, Randomness, Randomness.",BS
"The Rebels Not In: Track listing
'Virginia Reel Around the Fountain' – 6:18
'Your Asterisk' – 2:50
'Lonesome Sundown' – 4:43
'Devil City Destiny' – 4:56
'Bury Me' – 3:25
'Surfers Haze' – 3:11
'Do That Thing' – 3:47
'Love Travels Faster' – 4:11
'Turn It My Way' – 4:22
'Rebels Got a Hole in It' – 6:02
'Foggy Bottom' – 4:39
","The Rebels Not In is related to the following Track: Virginia, Asterisk, Lonesome Sundown, Destiny, Bury, 3:11, Thing, Love Travels, My Way, Hole, Foggy Bottom.",MN
"Richard P. Henrick: Bibliography
Silent Warriors (1985)
The Phoenix Odyssey (1986)
Counterforce (1987)
Flight of the Condor (1987)
When Duty Calls (1988)
Beneath the Silent Sea (1988)
Vampire In Moscow (1988)
Under the Ice (1988)
Cry of the Deep (1989)
Sea Devil (1990)
The Golden U-boat (1991)
Sea of Death (1992)
Dive to Oblivion (1993)
Ecowar (1993)
Ice Wolf (1994)
Crimson Tide (1995)
Attack on the Queen (1998)
Nightwatch (1999)
","Richard P. Henrick is related to the following Bibliography: Silent Warriors, The Phoenix Odyssey, Counterforce, Flight of the Condor, When Duty Calls, Beneath the Silent Sea, Vampire In Moscow, Under the Ice, Cry of the Deep, Sea Devil, The Golden U-boat, Sea of Death, Dive to Oblivion, Ecowar, Ice Wolf, Crimson Tide, Attack on the Queen, Nightwatch.",GS
"Shin-Hakushima Station: Lines
 JR West
 R  Sanyo Main Line
 B  Kabe Line
Hiroshima Rapid Transit
 Astram Line
","Shin-Hakushima Station is related to the following Lines: JR West, R, B, Hiroshima Rapid Transit, Astram Line.",MS
"Wilford Berry Jr.: General references
Ohio Executes Berry 'The Volunteer' Gets His Wish, Is First Executed In State Since 1963, Akron Beacon Journal (Ohio), February 20, 1999.
Berry Executed; First in Ohio in 36 Years; 'Volunteer' Given Lethal Injection', Plain Dealer (Cleveland, Ohio), February 20, 1999.
Franklin v. Francis, 997 F. Supp. 916 (1998)
State v. Berry, 85 Ohio St. 3d 1201 (1999)
State v. Berry, 72 Ohio St. 3d 354 (1995)
2005 Capital Crimes Report (pdf) Office of the Ohio Attorney General.
Ohio Executions 1999 to Present. Ohio Department of Rehabilitation and Correction. Retrieved on 2007-11-17.
Court won't block execution. The Post (1999-02-18). Retrieved on 2007-11-17.
Thornburgh, Nathan. When a Killer Wants to Die. TIME Magazine (2005-04-18). Retrieved on 2007-11-17.
","Wilford Berry Jr. is related to the following General: Ohio Executes Berry 'The Volunteer' Gets His Wish, Is First Executed In State Since 1963, Berry Executed; First in Ohio in 36 Years; 'Volunteer' Given Lethal Injection', Franklin, Ohio, Ohio, 2005 Capital Crimes Report, Ohio Department of Rehabilitation and Correction, The Post, TIME Magazine.",MN
"Peruvayal: Industries
Kilban Foods India Pvt. Ltd (Happy) Poovattuparamba
MINAR ISPAT PVT LTD, Anakuzhikkara, Kuttikatoor
MILMA-MRCMPU Kozhikode Dairy, Peringolam
Vimala Rubber Plantation, Kayalam
","Peruvayal is related to the following Industries: India, Kuttikatoor, Peringolam, Kayalam.",BN
"Peruvayal: Educational institutions
Kayalam ALP School, Kayalam
St. Xavier's UP School
GHSS Kuttikatoor
Savithri Devi Saboo Memorial College for Women, Kalleri, Peruvayal
A.W.H. Engineering College, Kuttikatoor
A.W.H. Polytechnic College, Kuttikatoor
GHSS Peringolam
","Peruvayal is related to the following Educational: Kayalam, St. Xavier's, Kuttikatoor, Savithri, Kuttikatoor, Kuttikatoor, Peringolam.",MN
"Supreme Court of Ghana: Justices of the Supreme Court
Julius Ansah (July 2004 - 2020)
Sophia Akuffo (Chief Justice of Ghana 2017-2019) - 30 November 1995 - 20 December 2019
George Kingsley Acquah- (1995-2007)
Francis Yaonasu Kpegah – (6 January 1993 – 2008) – Once the most senior Judge
Prof. Tawia Modibo Ocran – (2004–2008)
Stephen Alan Brobbey - (2002-2012)
Prof. Samuel Kofi Date-Bah – (2003-2013)
Mrs Georgina Theodora Wood – (12 November 2002 – June 2017) and Chief Justice between 15 June 2007 and June 2017.
Rose Constance Owusu – (since 11 June 2008 - August 2014
Joseph Bawa Akamba – (11 Nov 2012 to 2017)
William A. Atuguba (30 November 1995 - 1 July 2018)
Kweku Etrew Amua-Sekyi
Mrs Sophia Ophilia Adjeibea Adinyira (2006 – July 2019)
Vida Akoto-Bamfo  (October 2009 to February 2019)
Alfred Anthony Benin (11 November 2012 - January 2020
Nasiru Sulemana Gbadegbe (October 2009 — December 2020)
","Supreme Court of Ghana is related to the following Justices: Julius Ansah, Sophia Akuffo, George Kingsley Acquah, Francis Yaonasu Kpegah, Tawia Modibo Ocran, Stephen Alan Brobbey, Samuel Kofi Date-Bah, Georgina Theodora Wood, Rose Constance Owusu, Joseph Bawa Akamba, William A. Atuguba, Kweku Etrew Amua-Sekyi, Sophia Ophilia Adjeibea Adinyira, Vida Akoto-Bamfo, Alfred Anthony Benin, Nasiru Sulemana Gbadegbe.",GN
"Esch, Vulkaneifel: Culture and sightseeing
Oktoberfest in spring
Mime and Clown centre
","Esch, Vulkaneifel is related to the following Culture: Oktoberfest.",MN
"Esch, Vulkaneifel: Buildings
Saint Medardus’s Catholic Parish Church, Kirchstraße, west tower 12th or 13th century, Late Gothic nave, quire and transept from 1911, whole complex with churchyard, partly with older graves, and rectory (Hauptstraße 62).
Hauptstraße 33 – former school, representative mansard roof building, stair tower, Reform architecture, from 1913.
Hauptstraße 34 – house.
Hauptstraße 62 – rectory, stately building with half-hipped gables, from 1775.
Hauptstraße/corner of Jünkerather Straße – wayside cross, sandstone shaft cross, date unknown
Hauptstraße/corner of Kapellenstraße – wayside chapel, plaster building, apparently from 1870, shaft cross from 1720.
Im Ecken 2 – one-floor Quereinhaus (a combination residential and commercial house divided for these two purposes down the middle, perpendicularly to the street), possibly from the late 18th century, old cobbles in yard.
(At) Jünkerather Straße 2 – sandstone skirting of a house entrance, possibly from the mid 18th century.
Wayside cross north of the village on a hill by the road to Jünkerath, sandstone shaft cross, possibly from the 18th century.
","Esch, Vulkaneifel is related to the following Buildings: Medardus, mansard roof, 34, rectory, wayside cross, wayside chapel, Quereinhaus, sandstone, Jünkerath.",BN
"King of the Gil: Awards and recognition
Nominated for Dance Album of the Year at 6TH PMPC STAR AWARDS FOR MUSIC
",King of the Gil is related to the following Awards: STAR AWARDS.,MN
"The Cobbler (1923 film): The Gang
Jackie Condon as Jackie
Mickey Daniels as Mickey
Jack Davis as Jack
Allen Hoskins as Farina (female role)
Ernie Morrison as Ernie
","The Cobbler (1923 film) is related to the following The: Jackie Condon, Mickey Daniels, Jack Davis, Allen Hoskins, Ernie Morrison.",MS
"Saint Vincent's College: Current Administration
Chairman: Most Rev. Fr. Severo C. Caermare, D.D.
President: Rev. Fr. Nathaniele A. Denlaoso
VP for Finance: Rev. Fr. Albert Anthony K. Bael
VP for Academics: Dr. Rosalinda C. Baloria
Dean, Student Affairs Mr. Noel G. Lopecillo, MAED
Alumni, Community Extension and Linkages Director: Mr. Raymond Chris P. Maribojoc, MPM, MBA, PHF, FRIM, CTT
Research and Development Director: Mr. Maisalian Julian P. Acopiado, MAED
Campus Minister: Rev. Fr. Rodel A. Agodera
Diocesan Schools Superintendent: Dr. Alfreda B. Calamba
Dean, College of Arts, Sciences and Education: Dr. Mario B. Boco
Dean, College of Business, Accountancy, Engineering, Computer Studies and International Hospitality Management: Dr. Joseph G. Refugio, FBE
Dean, College of Criminology: Mr. Renante B. Salvaña
Program Head (Accountancy & Accounting Technology) : Mr. Angel D. Calaguian, CPA, MBA, CTT
Program Head (Computer Studies): Dr. George P. Caroro
Program Head (Computer Engineering)
Guidance Counselor and PESO Manager: Ms. Sylvia B. Sumondong, Ph.D, RGC
Junior High School and Elementary Principal: Rev. Fr. Simplicio Lomarda, Jr.
Senior High School Principal: Dr. Rosalinda C. Baloria
Registrar & MBA Chairperson: Ms. Fabiola C. Sia, EMD (cand)
Accounting Head: Mrs. Eda A. Saguin
MPM Chairperson: Dr. Rebecca B. Makintura
Post Graduate Chairperson: Dr. Alfreda B. Calamba
MAED Chairperson: Dr. Rosalinda C. Baloria
","Saint Vincent's College is related to the following Current: D.D., President, Bael, Rosalinda, Noel G., Raymond, Julian, Fr, Calamba, Dean, College of Arts, Sciences and Education, Dean, Criminology, MBA, Computer Studies, Computer Engineering, Sylvia, Junior High School and, Rosalinda, MBA, Eda A. Saguin, MPM, Calamba, Rosalinda.",BN
